"OCCUPANCY_DATE","shelter_location_pair","capacity_actual_sum","capacity_funding_sum","occupied_sum","unoccupied_sum","unavailable_sum","occupancy_rate"
22-12-26,"16 - 1022",53,53,47,6,0,0.886792452830189
22-12-26,"24 - 1150",248,266,247,1,18,0.995967741935484
22-12-26,"24 - 1153",278,399,276,2,121,0.992805755395683
22-12-27,"62 - 1011",76,82,68,8,6,0.894736842105263
22-12-27,"3 - 1008",230,236,225,5,6,0.978260869565217
22-12-27,"16 - 1022",53,53,47,6,0,0.886792452830189
22-12-27,"24 - 1150",249,266,248,1,17,0.995983935742972
22-12-27,"24 - 1153",278,399,278,0,121,1
22-12-28,"62 - 1011",76,82,68,8,6,0.894736842105263
22-12-28,"3 - 1008",229,236,226,3,7,0.986899563318777
22-12-28,"16 - 1022",53,53,47,6,0,0.886792452830189
22-12-28,"24 - 1150",248,266,247,1,18,0.995967741935484
22-12-28,"24 - 1153",284,399,282,2,115,0.992957746478873
22-12-29,"62 - 1011",76,82,69,7,6,0.907894736842105
22-12-29,"3 - 1008",226,236,219,7,10,0.969026548672566
22-12-29,"16 - 1022",53,53,47,6,0,0.886792452830189
22-12-29,"24 - 1150",248,266,246,2,18,0.991935483870968
22-12-29,"24 - 1153",284,399,281,3,115,0.98943661971831
22-12-30,"62 - 1011",78,82,75,3,4,0.961538461538462
22-12-30,"3 - 1008",221,236,219,2,15,0.990950226244344
22-12-30,"16 - 1022",53,53,49,4,0,0.924528301886792
22-12-30,"24 - 1150",250,266,248,2,16,0.992
22-12-30,"24 - 1153",284,399,284,0,115,1
22-12-31,"62 - 1011",79,82,76,3,3,0.962025316455696
22-12-31,"3 - 1008",225,236,224,1,11,0.995555555555556
22-12-31,"16 - 1022",53,53,49,4,0,0.924528301886792
22-12-31,"24 - 1150",249,266,248,1,17,0.995983935742972
22-12-31,"24 - 1153",284,399,284,0,115,1
2023-01-01,"62 - 1011",79,82,76,3,3,0.962025316455696
2023-01-01,"3 - 1008",225,236,224,1,11,0.995555555555556
2023-01-01,"16 - 1022",53,53,47,6,0,0.886792452830189
2023-01-01,"24 - 1150",249,266,247,2,17,0.991967871485944
2023-01-01,"24 - 1153",284,399,284,0,115,1
2023-01-02,"62 - 1011",79,82,78,1,3,0.987341772151899
2023-01-02,"3 - 1008",225,236,221,4,11,0.982222222222222
2023-01-02,"16 - 1022",53,53,46,7,0,0.867924528301887
2023-01-02,"24 - 1150",248,266,247,1,18,0.995967741935484
2023-01-02,"24 - 1153",283,399,283,0,116,1
2023-01-03,"62 - 1011",79,82,78,1,3,0.987341772151899
2023-01-03,"3 - 1008",222,236,222,0,14,1
2023-01-03,"16 - 1022",53,53,48,5,0,0.905660377358491
2023-01-03,"24 - 1150",249,266,247,2,17,0.991967871485944
2023-01-03,"24 - 1153",286,399,284,2,113,0.993006993006993
2023-01-04,"62 - 1011",79,82,75,4,3,0.949367088607595
2023-01-04,"3 - 1008",220,236,219,1,16,0.995454545454545
2023-01-04,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-01-04,"24 - 1150",249,266,249,0,17,1
2023-01-04,"24 - 1153",291,399,291,0,108,1
2023-01-05,"62 - 1011",79,82,75,4,3,0.949367088607595
2023-01-05,"3 - 1008",220,236,220,0,16,1
2023-01-05,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-01-05,"24 - 1150",249,266,249,0,17,1
2023-01-05,"24 - 1153",293,399,292,1,106,0.996587030716723
2023-01-06,"62 - 1011",79,82,75,4,3,0.949367088607595
2023-01-06,"3 - 1008",222,236,221,1,14,0.995495495495496
2023-01-06,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-01-06,"24 - 1150",252,266,251,1,14,0.996031746031746
2023-01-06,"24 - 1153",293,399,293,0,106,1
2023-01-07,"62 - 1011",79,82,76,3,3,0.962025316455696
2023-01-07,"3 - 1008",222,236,218,4,14,0.981981981981982
2023-01-07,"16 - 1022",53,53,46,7,0,0.867924528301887
2023-01-07,"24 - 1150",251,266,250,1,15,0.99601593625498
2023-01-07,"24 - 1153",293,399,293,0,106,1
2023-01-08,"62 - 1011",79,82,75,4,3,0.949367088607595
2023-01-08,"3 - 1008",225,236,224,1,11,0.995555555555556
2023-01-08,"16 - 1022",53,53,46,7,0,0.867924528301887
2023-01-08,"24 - 1150",251,266,251,0,15,1
2023-01-08,"24 - 1153",294,399,294,0,105,1
2023-01-09,"62 - 1011",79,82,76,3,3,0.962025316455696
2023-01-09,"3 - 1008",222,236,220,2,14,0.990990990990991
2023-01-09,"16 - 1022",53,53,46,7,0,0.867924528301887
2023-01-09,"24 - 1150",251,266,250,1,15,0.99601593625498
2023-01-09,"24 - 1153",299,399,299,0,100,1
2023-01-10,"62 - 1011",79,82,75,4,3,0.949367088607595
2023-01-10,"3 - 1008",225,236,222,3,11,0.986666666666667
2023-01-10,"16 - 1022",53,53,46,7,0,0.867924528301887
2023-01-10,"24 - 1150",253,266,250,3,13,0.988142292490119
2023-01-10,"24 - 1153",299,399,299,0,100,1
2023-01-11,"62 - 1011",79,88,76,3,9,0.962025316455696
2023-01-11,"3 - 1008",227,236,223,4,9,0.982378854625551
2023-01-11,"16 - 1022",53,53,46,7,0,0.867924528301887
2023-01-11,"24 - 1150",259,266,256,3,7,0.988416988416988
2023-01-11,"24 - 1153",305,399,305,0,94,1
2023-01-12,"62 - 1011",79,88,76,3,9,0.962025316455696
2023-01-12,"3 - 1008",227,236,226,1,9,0.995594713656388
2023-01-12,"16 - 1022",53,53,44,9,0,0.830188679245283
2023-01-12,"24 - 1150",259,266,253,6,7,0.976833976833977
2023-01-12,"24 - 1153",311,399,311,0,88,1
2023-01-13,"62 - 1011",81,88,76,5,7,0.938271604938272
2023-01-13,"3 - 1008",227,236,227,0,9,1
2023-01-13,"16 - 1022",53,53,46,7,0,0.867924528301887
2023-01-13,"24 - 1150",259,266,258,1,7,0.996138996138996
2023-01-13,"24 - 1153",312,399,311,1,87,0.996794871794872
2023-01-14,"62 - 1011",81,88,78,3,7,0.962962962962963
2023-01-14,"3 - 1008",228,236,226,2,8,0.991228070175439
2023-01-14,"16 - 1022",52,53,47,5,1,0.903846153846154
2023-01-14,"24 - 1150",259,266,259,0,7,1
2023-01-14,"24 - 1153",312,399,310,2,87,0.993589743589744
2023-01-15,"62 - 1011",81,88,78,3,7,0.962962962962963
2023-01-15,"3 - 1008",228,236,228,0,8,1
2023-01-15,"16 - 1022",52,53,47,5,1,0.903846153846154
2023-01-15,"24 - 1150",259,266,255,4,7,0.984555984555985
2023-01-15,"24 - 1153",312,399,312,0,87,1
2023-01-16,"62 - 1011",81,88,76,5,7,0.938271604938272
2023-01-16,"3 - 1008",227,236,226,1,9,0.995594713656388
2023-01-16,"16 - 1022",52,53,50,2,1,0.961538461538462
2023-01-16,"24 - 1150",258,266,253,5,8,0.98062015503876
2023-01-16,"24 - 1153",321,402,321,0,81,1
2023-01-17,"62 - 1011",81,88,75,6,7,0.925925925925926
2023-01-17,"3 - 1008",227,236,225,2,9,0.991189427312775
2023-01-17,"16 - 1022",52,53,52,0,1,1
2023-01-17,"24 - 1150",259,266,255,4,7,0.984555984555985
2023-01-17,"24 - 1153",322,402,322,0,80,1
2023-01-18,"62 - 1011",81,88,76,5,7,0.938271604938272
2023-01-18,"3 - 1008",226,236,225,1,10,0.995575221238938
2023-01-18,"16 - 1022",52,53,52,0,1,1
2023-01-18,"24 - 1150",258,266,255,3,8,0.988372093023256
2023-01-18,"24 - 1153",338,422,336,2,84,0.994082840236686
2023-01-19,"62 - 1011",81,88,77,4,7,0.950617283950617
2023-01-19,"3 - 1008",230,236,228,2,6,0.991304347826087
2023-01-19,"16 - 1022",52,53,51,1,1,0.980769230769231
2023-01-19,"24 - 1150",259,266,257,2,7,0.992277992277992
2023-01-19,"24 - 1153",333,354,332,1,21,0.996996996996997
2023-01-20,"62 - 1011",81,88,77,4,7,0.950617283950617
2023-01-20,"3 - 1008",230,236,228,2,6,0.991304347826087
2023-01-20,"16 - 1022",52,53,50,2,1,0.961538461538462
2023-01-20,"24 - 1150",258,266,254,4,8,0.984496124031008
2023-01-20,"24 - 1153",334,362,333,1,28,0.997005988023952
2023-01-21,"62 - 1011",81,88,78,3,7,0.962962962962963
2023-01-21,"3 - 1008",230,236,228,2,6,0.991304347826087
2023-01-21,"16 - 1022",52,53,49,3,1,0.942307692307692
2023-01-21,"24 - 1150",258,266,254,4,8,0.984496124031008
2023-01-21,"24 - 1153",336,362,335,1,26,0.99702380952381
2023-01-22,"62 - 1011",81,88,79,2,7,0.975308641975309
2023-01-22,"3 - 1008",230,236,227,3,6,0.98695652173913
2023-01-22,"16 - 1022",52,53,49,3,1,0.942307692307692
2023-01-22,"24 - 1150",258,266,254,4,8,0.984496124031008
2023-01-22,"24 - 1153",337,362,337,0,25,1
2023-01-23,"62 - 1011",81,88,78,3,7,0.962962962962963
2023-01-23,"3 - 1008",228,236,226,2,8,0.991228070175439
2023-01-23,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-01-23,"24 - 1150",259,266,257,2,7,0.992277992277992
2023-01-23,"24 - 1153",341,362,339,2,21,0.994134897360704
2023-01-24,"62 - 1011",81,98,78,3,17,0.962962962962963
2023-01-24,"3 - 1008",228,236,226,2,8,0.991228070175439
2023-01-24,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-01-24,"24 - 1150",259,266,259,0,7,1
2023-01-24,"24 - 1153",343,362,343,0,19,1
2023-01-25,"62 - 1011",80,98,77,3,18,0.9625
2023-01-25,"3 - 1008",227,236,225,2,9,0.991189427312775
2023-01-25,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-01-25,"24 - 1150",258,266,256,2,8,0.992248062015504
2023-01-25,"24 - 1153",346,365,343,3,19,0.991329479768786
2023-01-26,"62 - 1011",81,98,77,4,17,0.950617283950617
2023-01-26,"3 - 1008",227,236,226,1,9,0.995594713656388
2023-01-26,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-01-26,"24 - 1150",259,266,253,6,7,0.976833976833977
2023-01-26,"24 - 1153",344,355,344,0,11,1
2023-01-27,"62 - 1011",81,98,76,5,17,0.938271604938272
2023-01-27,"3 - 1008",228,236,227,1,8,0.995614035087719
2023-01-27,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-01-27,"24 - 1150",257,266,254,3,9,0.988326848249027
2023-01-27,"24 - 1153",345,355,340,5,10,0.985507246376812
2023-01-28,"62 - 1011",81,98,76,5,17,0.938271604938272
2023-01-28,"3 - 1008",228,236,226,2,8,0.991228070175439
2023-01-28,"16 - 1022",53,53,53,0,0,1
2023-01-28,"24 - 1150",257,266,254,3,9,0.988326848249027
2023-01-28,"24 - 1153",349,355,347,2,6,0.994269340974212
2023-01-29,"62 - 1011",81,98,76,5,17,0.938271604938272
2023-01-29,"3 - 1008",228,236,228,0,8,1
2023-01-29,"16 - 1022",53,53,53,0,0,1
2023-01-29,"24 - 1150",257,266,256,1,9,0.996108949416342
2023-01-29,"24 - 1153",349,355,348,1,6,0.997134670487106
2023-01-30,"62 - 1011",81,98,77,4,17,0.950617283950617
2023-01-30,"3 - 1008",228,236,227,1,8,0.995614035087719
2023-01-30,"16 - 1022",53,53,53,0,0,1
2023-01-30,"24 - 1150",257,266,256,1,9,0.996108949416342
2023-01-30,"24 - 1153",348,355,348,0,7,1
2023-01-31,"62 - 1011",81,98,77,4,17,0.950617283950617
2023-01-31,"3 - 1008",230,236,227,3,6,0.98695652173913
2023-01-31,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-01-31,"24 - 1150",256,266,256,0,10,1
2023-01-31,"24 - 1153",348,355,348,0,7,1
2023-02-01,"62 - 1011",86,98,81,5,12,0.941860465116279
2023-02-01,"3 - 1008",234,236,229,5,2,0.978632478632479
2023-02-01,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-01,"24 - 1150",256,266,255,1,10,0.99609375
2023-02-01,"24 - 1153",350,355,349,1,5,0.997142857142857
2023-02-02,"62 - 1011",83,98,81,2,15,0.975903614457831
2023-02-02,"3 - 1008",233,236,230,3,3,0.987124463519313
2023-02-02,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-02,"24 - 1150",259,266,254,5,7,0.980694980694981
2023-02-02,"24 - 1153",352,355,352,0,3,1
2023-02-03,"62 - 1011",83,98,81,2,15,0.975903614457831
2023-02-03,"3 - 1008",233,236,228,5,3,0.978540772532189
2023-02-03,"16 - 1022",53,53,53,0,0,1
2023-02-03,"24 - 1150",259,266,257,2,7,0.992277992277992
2023-02-03,"24 - 1153",352,355,351,1,3,0.997159090909091
2023-02-04,"62 - 1011",97,98,81,16,1,0.835051546391753
2023-02-04,"3 - 1008",233,236,226,7,3,0.969957081545064
2023-02-04,"16 - 1022",53,53,53,0,0,1
2023-02-04,"24 - 1150",259,266,253,6,7,0.976833976833977
2023-02-04,"24 - 1153",351,355,349,2,4,0.994301994301994
2023-02-05,"62 - 1011",97,98,82,15,1,0.845360824742268
2023-02-05,"3 - 1008",233,236,227,6,3,0.974248927038627
2023-02-05,"16 - 1022",53,53,53,0,0,1
2023-02-05,"24 - 1150",259,266,258,1,7,0.996138996138996
2023-02-05,"24 - 1153",351,355,351,0,4,1
2023-02-06,"62 - 1011",97,98,80,17,1,0.824742268041237
2023-02-06,"3 - 1008",232,236,229,3,4,0.987068965517241
2023-02-06,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-06,"24 - 1150",259,266,258,1,7,0.996138996138996
2023-02-06,"24 - 1153",351,355,351,0,4,1
2023-02-07,"62 - 1011",97,98,78,19,1,0.804123711340206
2023-02-07,"3 - 1008",233,236,229,4,3,0.982832618025751
2023-02-07,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-07,"24 - 1150",259,266,258,1,7,0.996138996138996
2023-02-07,"24 - 1153",352,355,352,0,3,1
2023-02-08,"62 - 1011",97,98,77,20,1,0.793814432989691
2023-02-08,"3 - 1008",233,236,230,3,3,0.987124463519313
2023-02-08,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-08,"24 - 1150",258,266,255,3,8,0.988372093023256
2023-02-08,"24 - 1153",337,355,336,1,18,0.997032640949555
2023-02-09,"62 - 1011",97,98,78,19,1,0.804123711340206
2023-02-09,"3 - 1008",233,236,231,2,3,0.991416309012876
2023-02-09,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-09,"24 - 1150",258,266,255,3,8,0.988372093023256
2023-02-09,"24 - 1153",335,355,333,2,20,0.994029850746269
2023-02-10,"62 - 1011",97,98,80,17,1,0.824742268041237
2023-02-10,"3 - 1008",233,236,229,4,3,0.982832618025751
2023-02-10,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-10,"24 - 1150",256,266,254,2,10,0.9921875
2023-02-10,"24 - 1153",343,355,341,2,12,0.994169096209913
2023-02-11,"62 - 1011",97,98,81,16,1,0.835051546391753
2023-02-11,"3 - 1008",233,236,231,2,3,0.991416309012876
2023-02-11,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-11,"24 - 1150",256,266,255,1,10,0.99609375
2023-02-11,"24 - 1153",349,355,348,1,6,0.997134670487106
2023-02-12,"62 - 1011",97,98,80,17,1,0.824742268041237
2023-02-12,"3 - 1008",234,236,232,2,2,0.991452991452991
2023-02-12,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-02-12,"24 - 1150",256,266,255,1,10,0.99609375
2023-02-12,"24 - 1153",349,355,348,1,6,0.997134670487106
2023-02-13,"62 - 1011",97,98,80,17,1,0.824742268041237
2023-02-13,"3 - 1008",234,236,232,2,2,0.991452991452991
2023-02-13,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-13,"24 - 1150",256,266,251,5,10,0.98046875
2023-02-13,"24 - 1153",349,355,349,0,6,1
2023-02-14,"62 - 1011",97,98,80,17,1,0.824742268041237
2023-02-14,"3 - 1008",234,236,232,2,2,0.991452991452991
2023-02-14,"16 - 1022",52,53,50,2,1,0.961538461538462
2023-02-14,"24 - 1150",256,266,247,9,10,0.96484375
2023-02-14,"24 - 1153",349,355,349,0,6,1
2023-02-15,"62 - 1011",97,98,80,17,1,0.824742268041237
2023-02-15,"3 - 1008",234,236,232,2,2,0.991452991452991
2023-02-15,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-02-15,"24 - 1150",256,266,247,9,10,0.96484375
2023-02-15,"24 - 1153",349,355,349,0,6,1
2023-02-16,"62 - 1011",97,98,81,16,1,0.835051546391753
2023-02-16,"3 - 1008",233,236,232,1,3,0.995708154506438
2023-02-16,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-16,"24 - 1150",256,266,249,7,10,0.97265625
2023-02-16,"24 - 1153",349,355,349,0,6,1
2023-02-17,"62 - 1011",97,98,79,18,1,0.814432989690722
2023-02-17,"3 - 1008",234,236,231,3,2,0.987179487179487
2023-02-17,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-17,"24 - 1150",258,266,251,7,8,0.972868217054264
2023-02-17,"24 - 1153",349,355,349,0,6,1
2023-02-18,"62 - 1011",97,98,81,16,1,0.835051546391753
2023-02-18,"3 - 1008",234,236,229,5,2,0.978632478632479
2023-02-18,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-18,"24 - 1150",258,266,258,0,8,1
2023-02-18,"24 - 1153",349,355,349,0,6,1
2023-02-19,"62 - 1011",97,98,79,18,1,0.814432989690722
2023-02-19,"3 - 1008",234,236,232,2,2,0.991452991452991
2023-02-19,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-19,"24 - 1150",256,266,254,2,10,0.9921875
2023-02-19,"24 - 1153",349,355,348,1,6,0.997134670487106
2023-02-20,"62 - 1011",97,98,84,13,1,0.865979381443299
2023-02-20,"3 - 1008",234,236,231,3,2,0.987179487179487
2023-02-20,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-20,"24 - 1150",258,266,248,10,8,0.961240310077519
2023-02-20,"24 - 1153",349,355,349,0,6,1
2023-02-21,"62 - 1011",97,98,86,11,1,0.88659793814433
2023-02-21,"3 - 1008",234,236,232,2,2,0.991452991452991
2023-02-21,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-21,"24 - 1150",258,266,254,4,8,0.984496124031008
2023-02-21,"24 - 1153",349,355,349,0,6,1
2023-02-22,"62 - 1011",97,98,85,12,1,0.876288659793814
2023-02-22,"3 - 1008",233,236,231,2,3,0.991416309012876
2023-02-22,"16 - 1022",53,53,53,0,0,1
2023-02-22,"24 - 1150",258,266,256,2,8,0.992248062015504
2023-02-22,"24 - 1153",348,355,347,1,7,0.997126436781609
2023-02-23,"62 - 1011",97,98,85,12,1,0.876288659793814
2023-02-23,"3 - 1008",232,236,229,3,4,0.987068965517241
2023-02-23,"16 - 1022",53,53,53,0,0,1
2023-02-23,"24 - 1150",258,266,253,5,8,0.98062015503876
2023-02-23,"24 - 1153",348,355,348,0,7,1
2023-02-24,"62 - 1011",97,98,86,11,1,0.88659793814433
2023-02-24,"3 - 1008",232,236,231,1,4,0.995689655172414
2023-02-24,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-24,"24 - 1150",258,266,256,2,8,0.992248062015504
2023-02-24,"24 - 1153",348,355,348,0,7,1
2023-02-25,"62 - 1011",97,98,86,11,1,0.88659793814433
2023-02-25,"3 - 1008",232,236,231,1,4,0.995689655172414
2023-02-25,"16 - 1022",53,53,52,1,0,0.981132075471698
2023-02-25,"24 - 1150",258,266,258,0,8,1
2023-02-25,"24 - 1153",348,355,348,0,7,1
2023-02-26,"62 - 1011",97,98,86,11,1,0.88659793814433
2023-02-26,"3 - 1008",232,236,230,2,4,0.991379310344828
2023-02-26,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-02-26,"24 - 1150",258,266,258,0,8,1
2023-02-26,"24 - 1153",348,355,347,1,7,0.997126436781609
2023-02-27,"62 - 1011",97,98,86,11,1,0.88659793814433
2023-02-27,"3 - 1008",231,236,228,3,5,0.987012987012987
2023-02-27,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-02-27,"24 - 1150",258,266,258,0,8,1
2023-02-27,"24 - 1153",348,355,348,0,7,1
2023-02-28,"62 - 1011",97,98,84,13,1,0.865979381443299
2023-02-28,"3 - 1008",231,236,225,6,5,0.974025974025974
2023-02-28,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-02-28,"24 - 1150",256,266,252,4,10,0.984375
2023-02-28,"24 - 1153",348,355,348,0,7,1
2023-03-01,"62 - 1011",97,98,85,12,1,0.876288659793814
2023-03-01,"3 - 1008",228,236,225,3,8,0.986842105263158
2023-03-01,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-01,"24 - 1150",254,266,252,2,12,0.992125984251969
2023-03-01,"24 - 1153",347,355,344,3,8,0.99135446685879
2023-03-02,"62 - 1011",97,98,85,12,1,0.876288659793814
2023-03-02,"3 - 1008",230,236,226,4,6,0.982608695652174
2023-03-02,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-02,"24 - 1150",254,266,246,8,12,0.968503937007874
2023-03-02,"24 - 1153",346,355,346,0,9,1
2023-03-03,"62 - 1011",97,98,85,12,1,0.876288659793814
2023-03-03,"3 - 1008",230,236,226,4,6,0.982608695652174
2023-03-03,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-03,"24 - 1150",254,259,248,6,5,0.976377952755906
2023-03-03,"24 - 1153",347,355,347,0,8,1
2023-03-04,"62 - 1011",97,98,86,11,1,0.88659793814433
2023-03-04,"3 - 1008",230,236,227,3,6,0.98695652173913
2023-03-04,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-03-04,"24 - 1150",254,259,251,3,5,0.988188976377953
2023-03-04,"24 - 1153",347,355,345,2,8,0.994236311239193
2023-03-05,"62 - 1011",97,98,85,12,1,0.876288659793814
2023-03-05,"3 - 1008",230,236,228,2,6,0.991304347826087
2023-03-05,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-05,"24 - 1150",254,259,251,3,5,0.988188976377953
2023-03-05,"24 - 1153",346,355,346,0,9,1
2023-03-06,"62 - 1011",97,98,88,9,1,0.907216494845361
2023-03-06,"3 - 1008",230,236,226,4,6,0.982608695652174
2023-03-06,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-06,"24 - 1150",253,259,252,1,6,0.99604743083004
2023-03-06,"24 - 1153",345,355,345,0,10,1
2023-03-07,"62 - 1011",97,98,88,9,1,0.907216494845361
2023-03-07,"3 - 1008",231,236,228,3,5,0.987012987012987
2023-03-07,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-07,"24 - 1150",253,259,251,2,6,0.992094861660079
2023-03-07,"24 - 1153",345,355,344,1,10,0.997101449275362
2023-03-08,"62 - 1011",97,98,88,9,1,0.907216494845361
2023-03-08,"3 - 1008",231,236,224,7,5,0.96969696969697
2023-03-08,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-03-08,"24 - 1150",254,259,248,6,5,0.976377952755906
2023-03-08,"24 - 1153",345,355,344,1,10,0.997101449275362
2023-03-09,"62 - 1011",97,98,87,10,1,0.896907216494845
2023-03-09,"3 - 1008",231,236,228,3,5,0.987012987012987
2023-03-09,"16 - 1022",53,53,48,5,0,0.905660377358491
2023-03-09,"24 - 1150",254,259,253,1,5,0.996062992125984
2023-03-09,"24 - 1153",351,355,350,1,4,0.997150997150997
2023-03-10,"62 - 1011",98,98,89,9,0,0.908163265306122
2023-03-10,"3 - 1008",231,236,229,2,5,0.991341991341991
2023-03-10,"16 - 1022",53,53,49,4,0,0.924528301886792
2023-03-10,"24 - 1150",254,259,252,2,5,0.992125984251969
2023-03-10,"24 - 1153",351,355,351,0,4,1
2023-03-11,"62 - 1011",98,98,89,9,0,0.908163265306122
2023-03-11,"3 - 1008",231,236,229,2,5,0.991341991341991
2023-03-11,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-11,"24 - 1150",252,259,251,1,7,0.996031746031746
2023-03-11,"24 - 1153",351,355,351,0,4,1
2023-03-12,"62 - 1011",98,98,89,9,0,0.908163265306122
2023-03-12,"3 - 1008",231,236,229,2,5,0.991341991341991
2023-03-12,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-12,"24 - 1150",250,259,250,0,9,1
2023-03-12,"24 - 1153",350,355,350,0,5,1
2023-03-13,"62 - 1011",98,98,87,11,0,0.887755102040816
2023-03-13,"3 - 1008",231,236,228,3,5,0.987012987012987
2023-03-13,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-13,"24 - 1150",253,259,250,3,6,0.988142292490119
2023-03-13,"24 - 1153",350,355,349,1,5,0.997142857142857
2023-03-14,"62 - 1011",98,98,84,14,0,0.857142857142857
2023-03-14,"3 - 1008",231,236,228,3,5,0.987012987012987
2023-03-14,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-14,"24 - 1150",255,259,253,2,4,0.992156862745098
2023-03-14,"24 - 1153",350,355,348,2,5,0.994285714285714
2023-03-15,"62 - 1011",98,98,86,12,0,0.877551020408163
2023-03-15,"3 - 1008",231,236,229,2,5,0.991341991341991
2023-03-15,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-15,"24 - 1150",254,259,254,0,5,1
2023-03-15,"24 - 1153",350,355,350,0,5,1
2023-03-16,"62 - 1011",98,98,86,12,0,0.877551020408163
2023-03-16,"3 - 1008",232,236,231,1,4,0.995689655172414
2023-03-16,"16 - 1022",52,53,49,3,1,0.942307692307692
2023-03-16,"24 - 1150",253,259,253,0,6,1
2023-03-16,"24 - 1153",350,355,347,3,5,0.991428571428571
2023-03-17,"62 - 1011",98,98,81,17,0,0.826530612244898
2023-03-17,"3 - 1008",232,236,232,0,4,1
2023-03-17,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-17,"24 - 1150",247,259,247,0,12,1
2023-03-17,"24 - 1153",351,355,351,0,4,1
2023-03-18,"62 - 1011",98,98,82,16,0,0.836734693877551
2023-03-18,"3 - 1008",232,236,231,1,4,0.995689655172414
2023-03-18,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-18,"24 - 1150",247,259,245,2,12,0.991902834008097
2023-03-18,"24 - 1153",351,355,351,0,4,1
2023-03-19,"62 - 1011",98,98,82,16,0,0.836734693877551
2023-03-19,"3 - 1008",232,236,229,3,4,0.987068965517241
2023-03-19,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-19,"24 - 1150",247,259,247,0,12,1
2023-03-19,"24 - 1153",351,355,351,0,4,1
2023-03-20,"62 - 1011",98,98,81,17,0,0.826530612244898
2023-03-20,"3 - 1008",231,236,230,1,5,0.995670995670996
2023-03-20,"16 - 1022",53,53,50,3,0,0.943396226415094
2023-03-20,"24 - 1150",249,259,245,4,10,0.983935742971888
2023-03-20,"24 - 1153",351,355,351,0,4,1
2023-03-21,"62 - 1011",98,98,82,16,0,0.836734693877551
2023-03-21,"3 - 1008",231,236,230,1,5,0.995670995670996
2023-03-21,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-21,"24 - 1150",247,259,247,0,12,1
2023-03-21,"24 - 1153",350,355,350,0,5,1
2023-03-22,"62 - 1011",98,98,84,14,0,0.857142857142857
2023-03-22,"3 - 1008",231,236,229,2,5,0.991341991341991
2023-03-22,"16 - 1022",53,53,51,2,0,0.962264150943396
2023-03-22,"24 - 1150",241,259,241,0,18,1
2023-03-22,"24 - 1153",350,355,348,2,5,0.994285714285714
2023-03-23,"62 - 1011",98,98,86,12,0,0.877551020408163
2023-03-23,"3 - 1008",231,236,230,1,5,0.995670995670996
